SK_ID_CURR,TARGET
100001,0.06263069578201252
100005,0.2142502923880179
100013,0.04548599838684041
100028,0.031050625694709403
100038,0.12619334136003207
100042,0.021123278056311177
100057,0.02182507640739776
100065,0.09481893807171553
100066,0.01701941019504793
100067,0.11051520966209914
100074,0.06089490395692059
100090,0.07991436544966957
100091,0.18585631932584204
100092,0.08774167654352562
100106,0.08457396465005233
100107,0.11693946750037376
100109,0.06831883523672287
100117,0.03275174344940889
100128,0.05752834159819864
100141,0.048079500659916896
100150,0.02264867253537335
100168,0.007389010343175921
100169,0.03868289842149855
100170,0.0930386184390027
100171,0.042748127789784034
100172,0.11872626985390719
100184,0.10407414781000277
100187,0.07466378038367612
100212,0.044224102918869274
100222,0.07174554933578632
100223,0.015894364752779753
100232,0.0225719981012642
100241,0.14530065176267185
100245,0.017263773852684426
100253,0.01583826725574718
100256,0.10407290406838732
100271,0.010834287556954673
100278,0.21051396311030063
100280,0.017273125375368764
100306,0.16163001085184808
100311,0.12395588516240934
100312,0.020255742752399903
100330,0.08676837237558963
100331,0.06045584277350874
100352,0.09800669322453585
100358,0.1452985819747949
100367,0.037500872785717176
100382,0.14611901569170077
100384,0.061226169022229965
100385,0.09207478988166115
100386,0.05522450441855672
100399,0.04246446126826614
100404,0.1068994341339764
100416,0.022280451130742705
100422,0.10976001066133408
100426,0.02925239181053402
100438,0.03834757531017018
100444,0.13762179061845325
100445,0.13085237463222493
100446,0.08477783742854846
100447,0.03088095796697876
100450,0.05529767895747341
100466,0.029383844928906406
100483,0.024324829088794787
100484,0.02322889260136727
100494,0.0639248467092163
100510,0.1714089103762674
100512,0.03082682815216647
100517,0.03513486836381051
100548,0.058048079351371795
100551,0.060343637817314874
100552,0.12518621266620794
100553,0.025905590124818852
100561,0.15269342992007637
100568,0.4158904258270003
100569,0.04237508608257573
100591,0.05832253513264504
100592,0.02133606280434861
100602,0.05776629109554777
100607,0.04967394219449528
100613,0.07927467301136418
100617,0.10499126733590045
100618,0.0903858145902738
100622,0.1298252672810129
100625,0.09286534096844423
100677,0.12276237272574528
100699,0.052742683833754
100702,0.46161935857240516
100711,0.08713101052692873
100729,0.19606583961026539
100740,0.1275727603616831
100744,0.1446098297214639
100745,0.05077051810095167
100747,0.12699247384887977
100751,0.24125043787733588
100752,0.043705884620999426
100753,0.3389161975246059
100754,0.2072795089143794
100760,0.05740979809293362
100762,0.0802762367560306
100763,0.04674732505475197
100765,0.025411258656174326
100770,0.1087701622175348
100772,0.035974567586963296
100777,0.03836191708375426
100791,0.021498097701170164
100792,0.011554854930419007
100797,0.021533571621269926
100823,0.028408548617406316
100826,0.045453130227342785
100830,0.034093054724380956
100836,0.3178021085181139
100872,0.0640401878766383
100910,0.08027513195501314
100913,0.11449123752053986
100918,0.04136085265119301
100931,0.017242299756823683
100952,0.04704012848805201
100953,0.04682772520515906
100965,0.20928024912326526
100970,0.047116944493422575
100982,0.20044538064172507
100983,0.16678586190046787
100984,0.052669349558291265
100987,0.08009675312902177
100997,0.0744857686470104
100998,0.1056302196977684
101002,0.09901301304924208
101005,0.1991282349821479
101008,0.13742634996393113
101020,0.08467339495560765
101021,0.059652719909168254
101024,0.05445631812042644
101025,0.16826647115232565
101026,0.031955536638860554
101031,0.040326468035201186
101041,0.03688997270120825
101051,0.011516337514971869
101055,0.11274194800114574
101056,0.29120839799435994
101057,0.06193626178078184
101064,0.04130122844315732
101079,0.11991573548800812
101087,0.04883775685156881
101090,0.03483613163330619
101092,0.10723894649327899
101097,0.13767096108789315
101099,0.018948703612673964
101107,0.09189266668284839
101118,0.08749795954640827
101125,0.13419796439292592
101126,0.021457089747847678
101128,0.032315779251494176
101136,0.1129881498790495
101140,0.08475331187169567
101149,0.12123781562849129
101160,0.08309683427157939
101169,0.24739572739978355
101181,0.06155874428443469
101186,0.01529451770703737
101190,0.11334032587432702
101193,0.11460436178347837
101194,0.13780703113222076
101198,0.08087408932904455
101200,0.016939803875179675
101204,0.041376437150906276
101211,0.05584341511567857
101213,0.09541859700996533
101223,0.06294511610332203
101225,0.08820500686788994
101237,0.1083021635513403
101243,0.1048879984908377
101244,0.14148688654939304
101258,0.05147633108243573
101259,0.20232719304225247
101268,0.1594217610206348
101269,0.02339137424444749
101271,0.1402442754784848
101279,0.04928096495132235
101281,0.11246843089138162
101287,0.05137469064823379
101292,0.06178745341336036
101294,0.0575823347550587
101296,0.0680173832555032
101297,0.036529905698491016
101299,0.022003587830534705
101301,0.04365765226071785
