SK_ID_CURR,TARGET
100001,0.03490136816960567
100005,0.10551765274289046
100013,0.020420220011555572
100028,0.030574550171756053
100038,0.1502878144622736
100042,0.036691548058633165
100057,0.01999515751303247
100065,0.058928768390748
100066,0.015611835203275283
100067,0.08888445727970379
100074,0.06732995759003793
100090,0.049825565332999144
100091,0.16988958403150817
100092,0.08706040067360585
100106,0.050080818356720506
100107,0.12637293790447346
100109,0.06470172051333117
100117,0.03520984013199339
100128,0.06535847920153952
100141,0.028312595277773536
100150,0.02036911929380436
100168,0.015412852558808995
100169,0.03348432710676466
100170,0.06097356974930699
100171,0.03703649396183655
100172,0.10530006663225727
100184,0.05797244291980673
100187,0.051389652597089115
100212,0.07025951706762379
100222,0.060927366537878405
100223,0.01950941368483259
100232,0.014740203090491186
100241,0.15831100196595238
100245,0.023597612764154348
100253,0.01893705200870999
100256,0.07557092865801829
100271,0.012106493247669298
100278,0.27928246504388415
100280,0.01839496584386778
100306,0.1923144679252069
100311,0.10886123281855047
100312,0.026541274250932622
100330,0.11931867106839136
100331,0.041077296316406824
100352,0.09823035795615281
100358,0.054088837666842075
100367,0.03319427508942463
100382,0.18120296067676428
100384,0.05230819708133973
100385,0.07342521366386442
100386,0.04728938618697441
100399,0.028731573248701354
100404,0.05749299629439109
100416,0.021038821329324855
100422,0.12096787030545297
100426,0.02780924663638299
100438,0.0429800074047516
100444,0.1444050752152086
100445,0.16994248571605458
100446,0.092328387412774
100447,0.023494727347288615
100450,0.041360365439378675
100466,0.0254524822747234
100483,0.02583658438882159
100484,0.040703652447564284
100494,0.05249254211313136
100510,0.23805963239183642
100512,0.019560313630614414
100517,0.029329829564586594
100548,0.041064407490098404
100551,0.04106497547281941
100552,0.08726137623378699
100553,0.037080498669500785
100561,0.09674991846955987
100568,0.38713094668745035
100569,0.03360468104348363
100591,0.0492817211174205
100592,0.02570636683032449
100602,0.07713666353964524
100607,0.05246022016067767
100613,0.08329573579273844
100617,0.15574734525585163
100618,0.06842981187576477
100622,0.08267056385774323
100625,0.16523214731709268
100677,0.15015892424941016
100699,0.042129553708843165
100702,0.346197717700164
100711,0.06591671040050612
100729,0.15435563624773838
100740,0.1828003466186774
100744,0.1801300390008144
100745,0.06672778714907542
100747,0.08282904458978786
100751,0.3511254047031497
100752,0.06059269397117
100753,0.2594784436556528
100754,0.16181079718175922
100760,0.042484340086742414
100762,0.09584987793115238
100763,0.04750316335681227
100765,0.019726641050857845
100770,0.08628574807344014
100772,0.020121524588344927
100777,0.02945039361004784
100791,0.023544250263817266
100792,0.012870611776555435
100797,0.02476132682273779
100823,0.040431372143796517
100826,0.03868468848841784
100830,0.03481380900251517
100836,0.26333721620606976
100872,0.05037815280867996
100910,0.05421717954949023
100913,0.10309903654852244
100918,0.04109116534656474
100931,0.016244692629480004
100952,0.04382628412111992
100953,0.04067629038202512
100965,0.18441662654757757
100970,0.03243998610045479
100982,0.15013632701503174
100983,0.2717059107428266
100984,0.04292983279363912
100987,0.05442387166510358
100997,0.062260321900295464
100998,0.11639159711053289
101002,0.0664166580963679
101005,0.20257913920898288
101008,0.2826692372556264
101020,0.09050500002742205
101021,0.03835951449915835
101024,0.05539648564276018
101025,0.1231258096940957
101026,0.05032816997079771
101031,0.02934262383403027
101041,0.027744878985212485
101051,0.015203909762879076
101055,0.07387506881555284
101056,0.2927953442725818
101057,0.05204287424968223
101064,0.027981730037097755
101079,0.08381952583098233
101087,0.03476912200839002
101090,0.029601044694447062
101092,0.06382242927690494
101097,0.10348956282903159
101099,0.017997987019110866
101107,0.08187218448434731
101118,0.06066975334385743
101125,0.0705503229817762
101126,0.02305654257228104
101128,0.018163925396453097
101136,0.12513602606564958
101140,0.19192067777849425
101149,0.12920230869568416
101160,0.07051442283674063
101169,0.1906535746158764
101181,0.023647090372306084
101186,0.02185849937293882
101190,0.10612119338730404
101193,0.0725563890031309
101194,0.14747154775935942
101198,0.11259711721613495
101200,0.03337468030062847
101204,0.0294317988885296
101211,0.04557374628824725
101213,0.09484715284965649
101223,0.04313336587059447
101225,0.07345338694713735
101237,0.07616465574704706
101243,0.082401067119581
101244,0.1403645909031488
101258,0.031714090708995696
101259,0.1852000727608809
101268,0.17838976260917702
101269,0.023589047779662895
101271,0.09877186188197437
101279,0.0389318540183277
101281,0.07525554166934131
101287,0.04533148501777865
101292,0.03925985958840961
101294,0.02667727530962454
101296,0.07817795102925007
101297,0.03365843645334718
101299,0.06510916903161793
101301,0.03613558722874781
101305,0.06750225146632283
101308,0.1535502622867897
101318,0.021015075288073413
101327,0.2196559084246659
101329,0.023649053004750124
101332,0.039958348832377574
101337,0.04690037053004389
101343,0.021708976661969238
101345,0.022600352844336327
101346,0.02007044359157416
101353,0.017014488084190753
101354,0.14071956684523013
101355,0.16874211250704996
101356,0.02184027329538284
101362,0.07401363637722799
101363,0.2551928721738416
101365,0.026722844552011488
101366,0.08177028583879314
101367,0.1452931859402926
101368,0.015594346347990722
101374,0.13951225192345132
101380,0.020018347721079997
101383,0.02963656558489573
101398,0.03066236342969786
101399,0.30936384041252357
101401,0.19304149605782103
101412,0.07786491345868488
101426,0.04894804655403642
101427,0.3466984466963866
101428,0.13549921473472054
101429,0.20243811124078792
101434,0.05046044261093608
101440,0.057447157397075725
101448,0.08249209318331086
101449,0.05280708789561156
101465,0.041617430701440326
101467,0.0321964170477444
101472,0.062152807397696797
101478,0.1000170199831202
101497,0.04995206238478116
101504,0.08481075403198444
101547,0.02317614204673609
101548,0.12446304069668213
101555,0.12197633185808521
101570,0.0274988421683153
101572,0.05422157462775108
101578,0.033621887386356866
101580,0.18371271873307402
101588,0.20200966867858114
101602,0.04381798046766881
101610,0.14575313005765742
101614,0.05078255215846258
101616,0.03303432152252471
101643,0.06737367382294239
101644,0.049487916329317504
101649,0.10541363164233047
101650,0.07828052588563846
101665,0.01743296980065828
101667,0.13355387363130275
101669,0.044517356105527775
101674,0.0687745252801965
101675,0.03545156837072768
101678,0.08489256399418876
101682,0.05470805776673491
101686,0.05790143989402513
101697,0.12801621645830513
101700,0.3799131593243833
101711,0.03831536830432129
101714,0.03435800085831275
101715,0.27777703651254754
101728,0.03474930768486718
101732,0.04979166004787938
101757,0.13917485230004825
101758,0.052129706739472655
101759,0.09449272534111472
101762,0.01984268526065129
101764,0.0524019963384824
101780,0.4413211242407488
101784,0.016488736699477532
101789,0.019783031272661393
101816,0.0677305803931859
101819,0.025508941098026892
101827,0.016191316108788607
101863,0.0936061566572099
101867,0.04665364889252398
101870,0.020772037945332594
101873,0.18049771134585685
101878,0.1374255824016194
101879,0.022684101359710374
101880,0.021188859086461665
101887,0.05096553114795136
101897,0.029928008286065618
101901,0.1078125220858734
101903,0.27114708117239794
101920,0.018037398350028284
101921,0.04484024839853758
101922,0.07593392919000361
101961,0.08057616928129882
101962,0.025732258566621986
101971,0.04014123150246288
101976,0.29998689809733825
102002,0.13016642430724465
102005,0.04695266010083798
102007,0.3638617719407982
102017,0.02251074813775381
102019,0.30013968728420876
102029,0.015182645631906942
102051,0.18964933570382803
102052,0.011731160252683559
102054,0.031180818811107763
102062,0.06676867965376825
102067,0.19979433375813516
102068,0.05509804783143807
102070,0.056512221287978046
102090,0.08047394390657182
102092,0.052886746485387916
102099,0.09849173874221688
102100,0.02791199700754639
