SK_ID_CURR,TARGET
100001,0.05566666666666666
100005,0.10664285714285712
100013,0.012380952380952381
100028,0.04523809523809524
100038,0.10395238095238096
100042,0.06792857142857142
100057,0.016666666666666666
100065,0.05142857142857142
100066,0.005
100067,0.15533333333333332
100074,0.10965476190476191
100090,0.04016666666666666
100091,0.13585714285714284
100092,0.1423333333333333
100106,0.09210714285714286
100107,0.17035714285714285
100109,0.04257575757575758
100117,0.06533333333333334
100128,0.11814285714285715
100141,0.12204761904761904
100150,0.0395
100168,0.03866666666666667
100169,0.04558333333333334
100170,0.03452380952380952
100171,0.016666666666666666
100172,0.11449999999999999
100184,0.0295
100187,0.07854761904761905
100212,0.1640833333333333
100222,0.025
100223,0.04297619047619047
100232,0.034166666666666665
100241,0.13528571428571426
100245,0.08023809523809523
100253,0.018333333333333333
100256,0.08226984126984126
100271,0.0600952380952381
100278,0.2839166666666667
100280,0.03619047619047619
100306,0.14672619047619048
100311,0.18067857142857144
100312,0.05988095238095239
100330,0.20610714285714288
100331,0.04333333333333333
100352,0.1475595238095238
100358,0.1009047619047619
100367,0.06833333333333333
100382,0.15248809523809526
100384,0.04485714285714286
100385,0.058499999999999996
100386,0.030349206349206348
100399,0.03
100404,0.11315476190476188
100416,0.05875
100422,0.08616666666666667
100426,0.03666666666666667
100438,0.03569047619047619
100444,0.11828571428571429
100445,0.09133333333333332
100446,0.07708333333333334
100447,0.028166666666666663
100450,0.014238095238095239
100466,0.07026190476190476
100483,0.044000000000000004
100484,0.07483333333333334
100494,0.10304761904761904
100510,0.1746666666666667
100512,0.04952380952380952
100517,0.04783333333333334
100548,0.0385
100551,0.027000000000000003
100552,0.14688095238095236
100553,0.04650000000000001
100561,0.07861904761904762
100568,0.2307142857142857
100569,0.04467857142857143
100591,0.11819841269841269
100592,0.019642857142857142
100602,0.08029761904761905
100607,0.07011904761904761
100613,0.04166666666666666
100617,0.09178571428571429
100618,0.16276190476190475
100622,0.19188095238095237
100625,0.13202380952380952
100677,0.132
100699,0.05623809523809523
100702,0.3527619047619048
100711,0.057111111111111106
100729,0.09583333333333334
100740,0.0825952380952381
100744,0.11023809523809526
100745,0.11858333333333332
100747,0.1242857142857143
100751,0.2539047619047619
100752,0.07629761904761906
100753,0.19017857142857142
100754,0.14158333333333334
100760,0.06034523809523809
100762,0.078
100763,0.15765476190476188
100765,0.018500000000000003
100770,0.11495238095238093
100772,0.03404761904761904
100777,0.01
100791,0.03476190476190476
100792,0.028761904761904763
100797,0.02333333333333333
100823,0.043
100826,0.06377272727272727
100830,0.0095
100836,0.20702380952380953
100872,0.12236904761904763
100910,0.076
100913,0.2143095238095238
100918,0.11533333333333333
100931,0.0125
100952,0.04608333333333334
100953,0.09676587301587303
100965,0.1489642857142857
100970,0.007916666666666666
100982,0.1424047619047619
100983,0.18048809523809528
100984,0.06185714285714286
100987,0.0555
100997,0.036000000000000004
100998,0.12358333333333332
101002,0.12017857142857144
101005,0.21083333333333332
101008,0.14547619047619048
101020,0.06115079365079365
101021,0.0725
101024,0.18361111111111114
101025,0.0795
101026,0.0441904761904762
101031,0.04333333333333334
101041,0.02333333333333333
101051,0.01
101055,0.1253095238095238
101056,0.20764285714285716
101057,0.034166666666666665
101064,0.06916666666666665
101079,0.10499999999999998
101087,0.05708333333333333
101090,0.0325
101092,0.0721904761904762
101097,0.05011904761904762
101099,0.015611111111111109
101107,0.13416666666666666
101118,0.050333333333333334
101125,0.08408333333333334
101126,0.0215
101128,0.021166666666666667
101136,0.14347619047619045
101140,0.15714285714285714
101149,0.034166666666666665
101160,0.03785714285714285
101169,0.21679292929292932
101181,0.05458333333333333
101186,0.023571428571428573
101190,0.055999999999999994
101193,0.059214285714285705
101194,0.15958333333333333
101198,0.11303968253968254
101200,0.06966666666666668
101204,0.03208333333333333
101211,0.10717857142857141
101213,0.09366666666666665
101223,0.051547619047619044
101225,0.12114285714285712
101237,0.09014285714285714
101243,0.040523809523809524
101244,0.18329365079365081
101258,0.026333333333333334
101259,0.15432142857142858
101268,0.13604761904761906
101269,0.04428571428571429
101271,0.11457142857142857
101279,0.039999999999999994
101281,0.07
101287,0.06633333333333333
101292,0.08538888888888888
101294,0.05333333333333333
101296,0.04683333333333334
101297,0.04916666666666667
101299,0.12683333333333333
101301,0.08869047619047618
101305,0.061
101308,0.1509047619047619
101318,0.02333333333333333
101327,0.27723809523809523
101329,0.03266666666666666
101332,0.03766666666666667
101337,0.08033333333333333
101343,0.04041666666666667
101345,0.016666666666666666
101346,0.011333333333333332
101353,0.011535714285714285
101354,0.15857142857142859
101355,0.22599999999999998
101356,0.0495
101362,0.056999999999999995
101363,0.23422222222222222
101365,0.024
101366,0.08027777777777777
101367,0.1619642857142857
101368,0.008666666666666666
101374,0.11358333333333331
101380,0.025
101383,0.04883333333333334
101398,0.05833333333333333
101399,0.21616666666666665
101401,0.16914285714285715
101412,0.1495
101426,0.06216666666666667
101427,0.30834523809523806
101428,0.19883333333333333
101429,0.13283333333333333
101434,0.039285714285714285
101440,0.09600000000000002
101448,0.059095238095238097
101449,0.05533333333333333
101465,0.11500000000000002
101467,0.09833333333333334
101472,0.06983333333333333
101478,0.20065800865800867
101497,0.1771666666666667
101504,0.15788095238095237
101547,0.02983333333333333
101548,0.12102380952380953
101555,0.23140476190476192
101570,0.07333333333333333
101572,0.11921031746031746
101578,0.11908333333333333
101580,0.23116666666666666
101588,0.18890476190476194
101602,0.05683333333333333
101610,0.2518492063492063
101614,0.0465952380952381
101616,0.05428571428571428
101643,0.051333333333333335
101644,0.10726190476190477
101649,0.1000952380952381
101650,0.09283333333333334
101665,0.022000000000000002
101667,0.14016666666666666
101669,0.06501190476190477
101674,0.06892857142857142
101675,0.014999999999999998
101678,0.15016666666666667
101682,0.07708333333333334
101686,0.058511904761904765
101697,0.25690079365079366
101700,0.2506666666666667
101711,0.037083333333333336
101714,0.06107142857142857
101715,0.18466666666666665
101728,0.11397619047619047
101732,0.0735952380952381
101757,0.15920238095238096
101758,0.10883333333333332
101759,0.10433333333333333
101762,0.04928571428571429
101764,0.03
101780,0.3497619047619047
101784,0.061
101789,0.01
101816,0.0265
101819,0.08649999999999998
101827,0.005
101863,0.05997619047619047
101867,0.08095238095238094
101870,0.05583333333333333
101873,0.1462142857142857
101878,0.08527380952380953
101879,0.15545238095238095
101880,0.02333333333333333
101887,0.07083333333333335
101897,0.08522619047619048
101901,0.07666666666666667
101903,0.26334523809523813
101920,0.09583333333333334
101921,0.027000000000000003
101922,0.06391666666666666
101961,0.15986111111111112
101962,0.08605555555555557
101971,0.0819047619047619
101976,0.11966666666666667
102002,0.1461666666666667
102005,0.09783333333333333
102007,0.3336309523809524
102017,0.04800000000000001
102019,0.2052142857142857
102029,0.042
102051,0.2343333333333334
102052,0.013333333333333332
102054,0.025095238095238094
102062,0.06452380952380952
102067,0.11635714285714287
102068,0.06083333333333333
102070,0.11891666666666666
102090,0.09219047619047618
102092,0.10641666666666666
102099,0.05566666666666666
102100,0.0795
102112,0.04007142857142857
102113,0.03883333333333333
102122,0.19042857142857142
102123,0.12261111111111113
102125,0.04566666666666666
102126,0.18085714285714286
102146,0.033166666666666664
102147,0.09686111111111112
102151,0.047785714285714286
102158,0.115
102159,0.031000000000000007
102162,0.19801190476190478
102165,0.059738095238095236
102166,0.005833333333333333
102174,0.06366666666666666
102193,0.26452380952380955
102198,0.01
102205,0.10516666666666666
102206,0.0115
102218,0.033928571428571426
102221,0.0335
102230,0.04836904761904762
102238,0.0930952380952381
102248,0.07505952380952383
102252,0.24729761904761907
102259,0.0972142857142857
102262,0.1874282106782107
102273,0.08692857142857142
102286,0.07739285714285715
102293,0.03242857142857143
102294,0.012333333333333332
102296,0.05428571428571429
102298,0.08367857142857144
102303,0.03333333333333333
102309,0.07575
102315,0.10410714285714284
102340,0.06875
102342,0.06658333333333333
102344,0.010833333333333332
102346,0.054000000000000006
102347,0.05052380952380952
102374,0.20116666666666663
102380,0.03766666666666667
102387,0.11410714285714285
102393,0.04095238095238095
102403,0.03958333333333333
102413,0.1144761904761905
102414,0.03166666666666666
102415,0.04583766233766234
102416,0.10025
102439,0.05383333333333333
102441,0.03783333333333334
102443,0.03983333333333334
102444,0.13045238095238096
102445,0.1654285714285714
102448,0.14285714285714285
102449,0.037111111111111116
102450,0.17350000000000002
102456,0.04334523809523809
102458,0.14235714285714285
102459,0.075
102465,0.01
102470,0.19377777777777777
102471,0.10564285714285715
102475,0.11790476190476191
102476,0.09166666666666667
102506,0.10949999999999999
102509,0.03166666666666666
102519,0.06845238095238096
102522,0.06666666666666667
102545,0.06616666666666667
102549,0.06708333333333334
102562,0.0025
102563,0.015
102568,0.14140476190476192
102582,0.036000000000000004
102592,0.017
102597,0.09866666666666665
102605,0.04833333333333333
102614,0.06183333333333334
102617,0.10816666666666666
102634,0.07783333333333334
102652,0.04833333333333334
102655,0.03140476190476191
102671,0.09433333333333334
102694,0.10533333333333333
102701,0.05869047619047619
102703,0.016761904761904763
102704,0.008095238095238095
102713,0.11761904761904762
102720,0.19227380952380954
102731,0.0575
102733,0.033166666666666664
102749,0.06252380952380952
102755,0.0275
102763,0.15791666666666668
102770,0.07811904761904762
102772,0.052809523809523806
102799,0.21417857142857144
102838,0.050333333333333334
102854,0.03166666666666666
102862,0.040095238095238094
102863,0.013999999999999999
102867,0.04375
102868,0.053068376068376076
102878,0.07300000000000001
102887,0.032
102898,0.22986507936507938
102904,0.07933333333333333
102912,0.08086507936507938
102919,0.017142857142857144
102927,0.06861111111111111
102932,0.07614102564102564
102933,0.10533333333333333
102935,0.035666666666666666
102958,0.035583333333333335
102969,0.07342857142857144
102971,0.06403968253968255
102975,0.019
102979,0.047928571428571425
102982,0.009
102987,0.12328571428571429
102989,0.11285714285714286
102995,0.08033333333333333
102996,0.12641666666666668
103000,0.04845238095238095
103001,0.09864285714285716
103004,0.10369047619047618
103010,0.03876190476190476
103025,0.1782142857142857
103029,0.06744444444444443
103046,0.05616666666666667
103056,0.05152380952380953
103062,0.172
103078,0.039
103083,0.04825
103092,0.04711904761904762
103096,0.07466666666666666
103097,0.22159523809523807
103102,0.16816666666666666
103112,0.25252380952380954
103132,0.007333333333333334
103144,0.1499761904761905
103145,0.1040238095238095
103146,0.07571428571428572
103147,0.11835714285714286
103158,0.047357142857142855
103171,0.13069444444444447
103173,0.0859404761904762
103184,0.054416666666666676
103195,0.14316666666666666
103196,0.1640357142857143
103206,0.060071428571428574
103230,0.15988095238095237
103231,0.12230952380952381
103232,0.04166666666666666
103239,0.09351190476190477
103240,0.14602777777777778
103243,0.08533333333333333
103252,0.15805952380952382
103258,0.04
103259,0.12649999999999997
103279,0.09883333333333331
103280,0.0425
103286,0.015
103287,0.3993928571428571
103290,0.013000000000000001
103298,0.06933333333333333
103315,0.027750000000000004
103319,0.1215952380952381
103334,0.04047619047619047
103336,0.12815476190476188
103345,0.0475
103368,0.035333333333333335
103371,0.15458333333333335
103377,0.08723809523809525
103398,0.02033333333333333
103404,0.0495
103408,0.16361904761904766
103410,0.04952380952380952
103418,0.023166666666666665
103420,0.2401666666666666
103432,0.07866666666666666
103433,0.030511904761904764
103436,0.029166666666666664
103440,0.03404761904761905
103453,0.07019047619047619
103459,0.09011111111111111
103460,0.07361904761904761
103461,0.04641666666666667
103462,0.13739285714285715
103473,0.17784920634920634
103474,0.05671428571428571
103475,0.2069166666666667
103478,0.15639285714285714
103480,0.09719047619047619
103484,0.03666666666666667
103494,0.09183333333333334
103513,0.14711904761904762
103515,0.08511111111111111
103516,0.2751071428571429
103525,0.16073809523809524
103541,0.2039047619047619
103544,0.02283333333333333
103562,0.23423809523809525
103570,0.24434920634920637
103572,0.14288095238095236
103574,0.03384920634920635
103575,0.06161904761904762
103591,0.05652380952380952
103594,0.05916666666666666
103609,0.05075
103613,0.06676190476190476
103614,0.1501984126984127
103615,0.11592063492063492
103624,0.09661904761904762
103625,0.218765873015873
103628,0.23223809523809522
103629,0.07288095238095238
103647,0.058015873015873014
103648,0.15383333333333332
103651,0.06307142857142857
103658,0.01
103668,0.10433333333333333
103669,0.09383333333333335
103676,0.057428571428571426
103682,0.0325
103683,0.1040674603174603
103689,0.06866666666666667
103725,0.122
103733,0.2201190476190476
103744,0.07066666666666667
103762,0.10984126984126982
103771,0.20627380952380953
103773,0.04999999999999999
103783,0.02208333333333333
103784,0.09685714285714286
103808,0.017
103812,0.03702380952380953
103813,0.12309523809523809
103814,0.07619047619047618
103818,0.15054761904761904
103824,0.09416666666666668
103828,0.003666666666666667
103830,0.13516666666666668
103840,0.037619047619047614
103842,0.1259404761904762
103847,0.15583333333333335
